C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_220.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_220.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_220.jpg, 0, 0.1448856, 0, 0.02979982
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_323.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_323.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_323.jpg, 0, 0.391239, 0, 0.4215383
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_423.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_423.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_423.jpg, 0, 0.1139031, 0, 0.7400469
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_528.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_528.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_528.jpg, 0, 0.3772494, 0, 1.019816
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_634.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_634.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_634.jpg, 0, 0.712279, 0, 1.812757
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_735.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_735.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_735.jpg, 0, 1, 0, 2.889554
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_836.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_836.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_836.jpg, 0, 1, 0, 4.064274
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_22_937.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_22_937.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_22_937.jpg, 0, 0.9702154, 0, 5.169156
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_044.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_044.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_044.jpg, 0, 1, 0, 6.322
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_152.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_152.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_152.jpg, 0, 0.9057223, 0, 7.664957
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_252.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_252.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_252.jpg, -0.3019215, 0.6038008, 0, 8.450587
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_358.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_358.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_358.jpg, -0.3340802, 0.2848642, 0, 8.848969
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_459.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_459.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_459.jpg, -0.05408605, 0.00487002, 0, 8.921764
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_559.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_559.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_559.jpg, -0.1310133, 0, 0, 8.826027
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_661.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_661.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_661.jpg, -0.2553864, 0, 0, 8.711884
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_762.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_762.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_762.jpg, 0, 0, 0, 8.621718
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_864.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_864.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_864.jpg, 0, 0.1989993, 0, 8.621403
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_23_966.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_23_966.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_23_966.jpg, 0, 0.2809539, 0, 8.926114
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_070.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_070.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_070.jpg, -0.082647, 0, 0, 8.984499
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_176.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_176.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_176.jpg, -0.4472457, 0, 0, 8.820291
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_282.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_282.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_282.jpg, -0.4101965, 0, 0, 8.687763
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_387.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_387.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_387.jpg, -0.2514974, 0, 0, 8.609691
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_490.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_490.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_490.jpg, -0.5612522, 0, 0, 8.484672
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_596.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_596.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_596.jpg, -0.2895634, 0, 0, 8.38092
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_698.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_698.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_698.jpg, 0, 0, 0, 8.291134
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_799.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_799.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_799.jpg, 0, 0.1656399, 0, 8.260002
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_24_901.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_24_901.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_24_901.jpg, 0, 0.270864, 0, 8.514071
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_002.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_002.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_002.jpg, 0, 0, 0, 8.555943
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_106.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_106.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_106.jpg, 0, 0.2877303, 0, 8.657845
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_206.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_206.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_206.jpg, 0, 0.4775028, 0, 9.095428
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_306.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_306.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_306.jpg, -0.0494073, 0.1571843, 0, 9.357211
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_408.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_408.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_408.jpg, -0.3521025, 0, 0, 9.270755
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_509.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_509.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_509.jpg, -0.3031223, 0, 0, 9.138886
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_614.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_614.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_614.jpg, -0.2575467, 0, 0, 9.02994
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_721.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_721.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_721.jpg, -0.5485857, 0, 0, 8.887102
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_823.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_823.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_823.jpg, -0.4179494, 0, 0, 8.770526
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_25_932.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_25_932.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_25_932.jpg, -0.7078649, 0, 0, 8.623412
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_036.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_036.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_036.jpg, -0.511896, 0, 0, 8.525405
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_145.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_145.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_145.jpg, -0.2124594, 0, 0, 8.454682
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_247.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_247.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_247.jpg, 0, 0, 0, 8.357275
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_347.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_347.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_347.jpg, 0, 0, 0, 8.27159
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_448.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_448.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_448.jpg, 0, 0, 0, 8.188498
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_555.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_555.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_555.jpg, 0, 0, 0, 8.089991
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_660.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_660.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_660.jpg, 0, 0.131739, 0, 8.057289
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_767.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_767.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_767.jpg, 0, 0.346158, 0, 8.333006
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_875.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_875.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_875.jpg, 0, 0.0003359858, 0, 8.458007
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_26_980.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_26_980.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_26_980.jpg, 0, 0, 0, 8.373157
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_080.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_080.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_080.jpg, 0, 0, 0, 8.289136
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_186.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_186.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_186.jpg, -0.0972903, 0, 0, 8.20412
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_292.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_292.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_292.jpg, -0.4380903, 0, 0, 8.054798
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_395.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_395.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_395.jpg, -0.1302075, 0, 0, 7.974773
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_500.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_500.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_500.jpg, 0, 0, 0, 7.887913
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_607.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_607.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_607.jpg, 0, 0, 0, 7.808241
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_713.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_713.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_713.jpg, 0, 0.0476838, 0, 7.722605
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_820.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_820.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_820.jpg, 0, 0.3440469, 0, 7.909281
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_27_926.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_27_926.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_27_926.jpg, 0, 0.02307539, 0, 8.034077
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_029.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_029.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_029.jpg, -0.0795219, 0, 0, 7.953897
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_133.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_133.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_133.jpg, -0.4409982, 0, 0, 7.807737
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_240.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_240.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_240.jpg, -0.1431489, 0, 0, 7.729369
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_347.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_347.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_347.jpg, 0, 0, 0, 7.644354
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_454.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_454.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_454.jpg, 0, 0, 0, 7.551876
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_561.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_561.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_561.jpg, 0, 0, 0, 7.476079
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_666.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_666.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_666.jpg, -0.2105835, 0, 0, 7.391408
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_777.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_777.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_777.jpg, -0.3196329, 0, 0, 7.260535
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_878.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_878.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_878.jpg, -0.01755389, 0, 0, 7.1871
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_28_978.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_28_978.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_28_978.jpg, -0.1073145, 0, 0, 7.110829
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_080.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_080.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_080.jpg, -0.415452, 0, 0, 7.005968
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_184.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_184.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_184.jpg, -0.3019559, 0, 0, 6.916077
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_288.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_288.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_288.jpg, -0.3598226, 0, 0, 6.843786
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_393.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_393.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_393.jpg, -0.3167742, 0, 0, 6.741492
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_502.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_502.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_502.jpg, -0.01704956, 0, 0, 6.672266
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_608.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_608.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_608.jpg, 0, 0, 0, 6.602272
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_710.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_710.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_710.jpg, -0.2504406, 0, 0, 6.524403
C:\Users\jarau\Desktop\simulator-windows-64\IMG\center_2022_03_15_21_06_29_811.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\left_2022_03_15_21_06_29_811.jpg, C:\Users\jarau\Desktop\simulator-windows-64\IMG\right_2022_03_15_21_06_29_811.jpg, -0.05710169, 0, 0, 6.455561
